date_game,ranker,game_season,age,team_id,game_location,opp_id,net_score,win_loss,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
1988-11-04,1,1,41.55,LAL,away,DAL,+3,W ,1,23:00,3,10,.300,0,0,,3,4,.750,2,1,3,0,1,0,2,3,9,2.3,
1988-11-05,2,2,41.56,LAL,away,SAS,-15,L ,1,31:00,5,7,.714,0,0,,6,8,.750,1,11,12,2,1,1,5,3,16,13.2,
1988-11-08,3,3,41.56,LAL,away,GSW,+12,W ,1,21:00,3,8,.375,0,0,,0,0,,0,5,5,0,0,0,2,2,6,0.3,
1988-11-09,4,4,41.56,LAL,home,DEN,+18,W ,1,18:00,3,4,.750,0,0,,0,0,,0,2,2,0,0,2,1,1,6,5.0,
1988-11-11,5,5,41.56,LAL,home,SEA,+11,W ,1,25:00,2,7,.286,0,0,,0,0,,1,3,4,3,0,0,2,1,4,1.2,
1988-11-15,6,6,41.57,LAL,away,DEN,+2,W ,1,20:00,3,11,.273,0,0,,2,2,1.000,2,5,7,2,0,1,1,2,8,4.7,
1988-11-17,7,7,41.59,LAL,away,SEA,-3,L ,1,26:00,1,3,.333,0,0,,0,0,,0,6,6,2,0,1,2,1,2,1.8,
1988-11-18,8,8,41.59,LAL,home,POR,+1,W ,1,30:00,3,7,.429,0,0,,2,2,1.000,0,8,8,2,1,1,1,3,8,7.6,
1988-11-22,9,9,41.6,LAL,away,NYK,+12,W ,1,30:00,5,13,.385,0,1,.000,2,2,1.000,4,2,6,3,1,0,1,4,12,8.8,
1988-11-26,10,10,41.61,LAL,away,DET,-3,L ,1,24:00,7,10,.700,0,0,,0,0,,1,0,1,1,0,0,0,2,14,10.4,
1988-11-28,11,11,41.62,LAL,away,PHI,+5,W ,1,31:00,6,15,.400,0,0,,1,1,1.000,0,2,2,1,1,3,0,3,13,8.1,
1988-12-13,12,12,41.66,LAL,away,CLE,+9,W ,1,17:00,2,6,.333,0,0,,2,2,1.000,0,1,1,2,1,0,0,1,6,4.9,
1988-12-14,13,13,41.66,LAL,away,NJN,-5,L ,1,28:00,1,7,.143,0,0,,3,4,.750,0,2,2,1,0,0,0,2,5,0.6,
1988-12-16,14,14,41.67,LAL,away,BOS,-14,L ,1,27:00,5,13,.385,0,0,,0,1,.000,3,3,6,0,0,0,0,2,10,4.7,
1988-12-18,15,15,41.67,LAL,away,WSB,-5,L ,1,24:00,6,10,.600,0,0,,4,5,.800,4,1,5,1,1,0,1,4,16,13.2,
1988-12-20,16,16,41.68,LAL,away,CHI,-13,L ,1,10:00,2,3,.667,0,0,,0,0,,0,1,1,0,1,0,0,1,4,3.6,
1988-12-23,17,17,41.69,LAL,home,SAC,+18,W ,1,23:00,5,7,.714,0,0,,6,6,1.000,3,4,7,2,0,0,0,3,16,16.6,
1988-12-25,18,18,41.69,LAL,away,UTA,-14,L ,1,23:00,2,7,.286,0,1,.000,1,2,.500,1,0,1,1,0,0,2,2,5,-0.9,
1988-12-26,19,19,41.7,LAL,away,PHO,-15,L ,1,21:00,2,8,.250,0,0,,2,4,.500,0,1,1,0,0,1,2,3,6,-1.8,
1988-12-28,20,20,41.7,LAL,home,PHI,+5,W ,1,24:00,4,9,.444,0,0,,2,2,1.000,0,3,3,0,1,1,2,4,10,4.3,
1988-12-30,21,21,41.71,LAL,home,LAC,+15,W ,1,19:00,4,10,.400,0,0,,4,4,1.000,1,0,1,0,1,1,1,1,12,7.6,
1989-01-03,22,22,41.72,LAL,away,SEA,-10,L ,1,14:00,3,5,.600,0,0,,0,0,,0,1,1,1,0,0,0,3,6,3.5,
1989-01-04,23,23,41.72,LAL,home,POR,+13,W ,1,16:00,2,7,.286,0,0,,0,0,,1,2,3,1,0,0,2,3,4,-1.3,
1989-01-06,24,24,41.73,LAL,home,MIA,+32,W ,1,22:00,4,6,.667,0,0,,0,1,.000,2,2,4,1,0,3,0,2,8,9.0,
1989-01-08,25,25,41.73,LAL,home,SAS,+30,W ,1,18:00,5,11,.455,0,1,.000,0,0,,4,4,8,3,0,4,0,3,10,12.0,
1989-01-10,26,26,41.74,LAL,away,SAC,-9,L ,1,17:00,2,7,.286,0,0,,0,0,,2,1,3,0,1,1,1,3,4,1.1,
1989-01-13,27,27,41.75,LAL,home,CLE,+21,W ,1,28:00,3,6,.500,0,0,,0,0,,0,7,7,2,1,0,2,2,6,4.7,
1989-01-15,28,28,41.75,LAL,away,LAC,+21,W ,1,31:00,5,13,.385,0,0,,2,4,.500,2,3,5,1,0,0,2,4,12,3.5,
1989-01-16,29,29,41.75,LAL,home,HOU,+11,W ,1,29:00,6,8,.750,0,0,,0,0,,1,2,3,0,0,2,2,3,12,8.3,
1989-01-18,30,30,41.76,LAL,home,LAC,+21,W ,1,30:00,5,13,.385,0,0,,3,4,.750,4,5,9,0,1,3,2,3,13,9.7,
1989-01-20,31,31,41.76,LAL,home,DAL,+16,W ,1,23:00,2,6,.333,0,0,,7,10,.700,0,1,1,1,0,6,0,2,11,10.8,
1989-01-24,32,32,41.78,LAL,home,NYK,-5,L ,1,24:00,7,13,.538,0,0,,0,0,,0,1,1,4,0,1,2,6,14,7.1,
1989-01-27,33,33,41.78,LAL,home,CHH,+17,W ,1,23:00,9,13,.692,0,0,,1,1,1.000,1,5,6,1,0,3,2,3,19,15.3,
1989-01-29,34,34,41.79,LAL,away,DAL,+25,W ,1,21:00,8,12,.667,0,0,,1,1,1.000,2,2,4,2,1,0,1,4,17,13.6,
1989-01-31,35,35,41.79,LAL,away,HOU,+11,W ,1,18:00,3,5,.600,0,0,,0,0,,0,3,3,3,0,0,1,3,6,4.5,
1989-02-01,36,36,41.8,LAL,away,PHO,-17,L ,1,22:00,7,10,.700,0,0,,1,3,.333,1,0,1,1,0,0,0,1,15,11.0,
1989-02-03,37,37,41.8,LAL,home,POR,+11,W ,1,22:00,6,11,.545,0,0,,3,6,.500,2,2,4,3,1,0,1,3,15,11.4,
1989-02-05,38,38,41.81,LAL,home,NJN,+18,W ,1,29:00,8,17,.471,0,0,,2,2,1.000,3,6,9,0,0,1,1,2,18,12.1,
1989-02-08,39,39,41.82,LAL,home,GSW,-3,L ,1,27:00,2,7,.286,0,0,,4,4,1.000,1,1,2,0,1,1,2,3,8,3.4,
1989-02-14,40,40,41.83,LAL,home,DET,-8,L ,1,31:00,8,17,.471,0,0,,5,6,.833,0,3,3,1,0,1,1,2,21,12.4,
1989-02-16,41,41,41.84,LAL,away,POR,+9,W ,1,23:00,3,7,.429,0,0,,2,2,1.000,0,4,4,0,4,2,4,3,8,5.7,
1989-02-19,42,42,41.85,LAL,home,BOS,+9,W ,1,27:00,4,13,.308,0,0,,0,0,,1,4,5,1,0,2,2,4,8,0.9,
1989-02-20,43,43,41.85,LAL,away,SAC,+3,W ,1,21:00,4,9,.444,0,0,,0,0,,0,3,3,1,2,0,1,5,8,3.9,
1989-02-22,44,44,41.85,LAL,away,UTA,-26,L ,1,21:00,3,9,.333,0,0,,0,0,,4,2,6,0,0,5,2,2,6,5.0,
1989-02-24,45,45,41.86,LAL,home,SAC,+12,W ,1,20:00,4,7,.571,0,0,,5,6,.833,0,3,3,1,0,4,1,2,13,11.9,
1989-02-26,46,46,41.87,LAL,home,PHO,+12,W ,1,23:00,7,10,.700,0,0,,3,4,.750,2,3,5,2,1,2,0,3,17,17.3,
1989-03-01,47,47,41.87,LAL,home,GSW,+21,W ,1,20:00,3,8,.375,0,0,,6,6,1.000,3,5,8,1,0,2,2,1,12,10.9,
1989-03-03,48,48,41.88,LAL,home,IND,+22,W ,1,24:00,5,8,.625,0,0,,1,2,.500,1,1,2,0,0,2,0,1,11,9.0,
1989-03-05,49,49,41.88,LAL,away,HOU,-5,L ,1,19:00,3,6,.500,0,0,,1,2,.500,1,2,3,0,0,0,1,3,7,2.7,
1989-03-07,50,50,41.89,LAL,away,ATL,+9,W ,1,29:00,7,13,.538,0,0,,2,2,1.000,2,2,4,0,0,0,2,4,16,8.1,
1989-03-08,51,51,41.89,LAL,away,MIA,+40,W ,1,16:00,5,5,1.000,0,0,,0,0,,0,4,4,0,1,3,1,2,10,11.0,
1989-03-10,52,52,41.9,LAL,away,CHH,+33,W ,1,25:00,5,9,.556,0,0,,0,0,,1,8,9,1,1,1,0,3,10,10.0,
1989-03-12,53,53,41.9,LAL,away,GSW,+11,W ,1,30:00,7,11,.636,0,0,,5,5,1.000,6,5,11,2,2,1,1,3,19,21.7,
1989-03-13,54,54,41.91,LAL,home,HOU,+1,W ,1,33:00,8,15,.533,0,0,,5,8,.625,8,5,13,1,0,2,2,4,21,18.1,
1989-03-17,55,55,41.92,LAL,home,DAL,+3,W ,1,32:00,2,11,.182,0,0,,1,2,.500,3,8,11,1,0,3,2,4,5,1.4,
1989-03-19,56,56,41.92,LAL,home,ATL,-2,L ,1,20:00,2,7,.286,0,0,,0,0,,0,6,6,3,0,0,5,4,4,-2.8,
1989-03-21,57,57,41.93,LAL,home,CHI,-1,L ,1,21:00,4,7,.571,0,0,,4,4,1.000,1,5,6,0,0,1,1,3,12,9.4,
1989-03-23,58,58,41.93,LAL,away,SAC,+23,W ,1,21:00,3,7,.429,0,0,,0,0,,3,5,8,0,1,3,1,3,6,6.8,
1989-03-26,59,59,41.94,LAL,home,PHO,+2,W ,1,15:00,4,9,.444,0,0,,4,7,.571,0,1,1,1,0,1,0,3,12,6.6,
1989-03-28,60,60,41.95,LAL,away,PHO,-23,L ,1,22:00,3,14,.214,0,0,,0,2,.000,5,1,6,1,0,0,1,2,6,-0.7,
1989-03-30,61,61,41.95,LAL,home,SAS,+40,W ,1,18:00,2,5,.400,0,0,,0,0,,0,2,2,2,1,5,0,2,4,7.0,
1989-04-01,62,62,41.96,LAL,away,DEN,-6,L ,1,28:00,5,15,.333,0,0,,3,3,1.000,2,7,9,0,1,1,0,4,13,8.1,
1989-04-02,63,63,41.96,LAL,home,MIL,+1,W ,1,22:00,4,8,.500,0,0,,2,4,.500,1,2,3,2,2,0,3,3,10,5.7,
1989-04-04,64,64,41.97,LAL,away,SEA,+18,W ,1,14:00,1,4,.250,0,0,,0,0,,0,4,4,0,0,1,0,2,2,0.7,
1989-04-07,65,65,41.98,LAL,home,UTA,-2,L ,1,33:00,5,13,.385,0,0,,3,5,.600,1,1,2,1,1,0,1,3,13,5.6,
1989-04-08,66,66,41.98,LAL,away,GSW,-6,L ,1,17:00,4,9,.444,0,0,,0,0,,1,1,2,0,1,0,3,1,8,1.9,
1989-04-10,67,67,41.98,LAL,home,LAC,+17,W ,1,14:00,2,5,.400,0,0,,0,0,,0,1,1,0,1,0,3,3,4,-1.6,
1989-04-12,68,68,41.99,LAL,away,SAS,+7,W ,1,23:00,6,10,.600,0,0,,2,2,1.000,2,2,4,0,0,0,1,4,14,8.8,
1989-04-15,69,69,41.1,LAL,away,LAC,-12,L ,1,25:00,6,10,.600,0,0,,3,4,.750,2,5,7,0,1,1,2,3,15,11.4,
1989-04-16,70,70,42.0,LAL,home,MIA,+13,W ,1,16:00,6,7,.857,0,0,,0,0,,0,1,1,0,1,1,1,1,12,10.1,
1989-04-18,71,71,42.1,LAL,home,DEN,+24,W ,1,19:00,4,8,.500,0,0,,1,2,.500,2,3,5,1,0,2,1,3,9,6.8,
1989-04-20,72,72,42.1,LAL,home,SAC,+3,W ,1,22:00,6,9,.667,0,0,,0,2,.000,2,5,7,1,1,0,2,1,12,9.5,
1989-04-21,73,73,42.1,LAL,away,POR,+7,W ,1,16:00,2,3,.667,0,0,,0,0,,0,2,2,0,0,1,1,3,4,1.8,
1989-04-23,74,74,42.2,LAL,home,SEA,+4,W ,1,26:00,5,6,.833,0,0,,0,0,,0,6,6,3,0,1,1,1,10,11.0,
1972-10-13,1,1,25.49,MIL,away,PHO,+12,W ,1,42:00,17,25,.680,,,,7,13,.538,,,11,4,,,,5,41,,
1972-10-14,2,2,25.5,MIL,away,GSW,+4,W ,,47:00,12,28,.429,,,,3,4,.750,,,10,5,,,,2,27,,
1972-10-17,3,3,25.5,MIL,away,POR,-3,L ,1,46:00,20,38,.526,,,,9,12,.750,,,23,1,,,,1,49,,
1972-10-25,4,4,25.53,MIL,home,BUF,+17,W ,1,34:00,10,18,.556,,,,5,7,.714,,,16,1,,,,5,25,,
1972-10-26,5,5,25.53,MIL,away,KCO,+7,W ,1,45:00,9,20,.450,,,,3,4,.750,,,16,4,,,,2,21,,
1972-10-28,6,6,25.53,MIL,away,PHI,+4,W ,,44:00,11,17,.647,,,,1,2,.500,,,19,4,,,,3,23,,
1972-11-04,7,7,25.55,MIL,home,PHO,-1,L ,1,42:00,9,16,.563,,,,4,8,.500,,,21,4,,,,3,22,,
1972-11-05,8,8,25.56,MIL,home,PHI,+18,W ,,27:00,11,18,.611,,,,0,0,,,,5,4,,,,4,22,,
1972-11-08,9,9,25.56,MIL,home,SEA,+13,W ,,42:00,11,24,.458,,,,7,7,1.000,,,12,6,,,,2,29,,
1972-11-10,10,10,25.56,MIL,home,BAL,+38,W ,,35:00,8,14,.571,,,,3,4,.750,,,15,4,,,,2,19,,
1972-11-11,11,11,25.56,MIL,away,ATL,-9,L ,,45:00,16,27,.593,,,,3,4,.750,,,8,6,,,,3,35,,
1972-11-14,12,12,25.57,MIL,home,LAL,-3,L ,,44:00,17,32,.531,,,,3,4,.750,,,16,6,,,,3,37,,
1972-11-17,13,13,25.59,MIL,away,BOS,+7,W ,,46:00,13,28,.464,,,,6,9,.667,,,19,7,,,,4,32,,
1972-11-18,14,14,25.59,MIL,away,NYK,-1,L ,,46:00,14,26,.538,,,,4,4,1.000,,,20,8,,,,3,32,,
1972-11-21,15,15,25.6,MIL,home,BOS,-14,L ,,48:00,15,27,.556,,,,3,7,.429,,,12,7,,,,3,33,,
1972-11-24,16,16,25.61,MIL,home,KCO,+9,W ,,39:00,9,22,.409,,,,8,10,.800,,,17,8,,,,4,26,,
1972-11-25,17,17,25.61,MIL,away,BAL,+10,W ,,43:00,12,28,.429,,,,4,6,.667,,,19,5,,,,,28,,
1972-11-26,18,18,25.61,MIL,home,ATL,+12,W ,,40:00,10,16,.625,,,,6,9,.667,,,19,6,,,,0,26,,
1972-11-29,19,19,25.62,MIL,home,CHI,+8,W ,1,40:00,10,18,.556,,,,7,9,.778,,,19,7,,,,3,27,,
1972-12-01,20,20,25.63,MIL,home,NYK,+26,W ,,45:00,18,27,.667,,,,4,7,.571,,,16,7,,,,1,40,,
1972-12-03,21,21,25.63,MIL,away,PHO,+18,W ,1,40:00,13,21,.619,,,,7,7,1.000,,,13,6,,,,4,33,,
1972-12-05,22,22,25.64,MIL,away,LAL,-22,L ,,45:00,11,30,.367,,,,7,7,1.000,,,17,8,,,,2,29,,
1972-12-06,23,23,25.64,MIL,away,SEA,-4,L ,,48:00,18,29,.621,,,,2,4,.500,,,16,6,,,,3,38,,
1972-12-08,24,24,25.65,MIL,home,GSW,+33,W ,1,34:00,6,12,.500,,,,7,8,.875,,,17,5,,,,2,19,,
1972-12-09,25,25,25.65,MIL,home,DET,-4,L ,,,14,31,.452,,,,3,3,1.000,,,20,,,,,,31,,
1972-12-12,26,26,25.66,MIL,away,POR,+21,W ,1,38:00,15,26,.577,,,,5,7,.714,,,16,9,,,,2,35,,
1972-12-13,27,27,25.66,MIL,away,SEA,+1,W ,,44:00,8,15,.533,,,,2,5,.400,,,18,6,,,,5,18,,
1972-12-15,28,28,25.67,MIL,home,CLE,+16,W ,1,35:00,6,13,.462,,,,2,2,1.000,,,14,7,,,,5,14,,
1972-12-19,29,29,25.68,MIL,home,SEA,+44,W ,,39:00,14,23,.609,,,,5,10,.500,,,15,4,,,,1,33,,
1972-12-20,30,30,25.68,MIL,home,POR,+19,W ,1,41:00,21,27,.778,,,,2,2,1.000,,,21,6,,,,2,44,,
1972-12-23,31,31,25.69,MIL,home,BOS,+6,W ,,,13,26,.500,,,,0,2,.000,,,13,,,,,,26,,
1972-12-25,32,32,25.69,MIL,away,KCO,+5,W ,1,45:00,14,20,.700,,,,4,4,1.000,,,13,2,,,,4,32,,
1972-12-26,33,33,25.7,MIL,away,DET,-7,L ,,46:00,21,35,.600,,,,1,3,.333,,,17,2,,,,3,43,,
1972-12-28,34,34,25.7,MIL,home,DET,+24,W ,,46:00,19,27,.704,,,,6,9,.667,,,28,7,,,,3,44,,
1972-12-29,35,35,25.7,MIL,away,HOU,+13,W ,,43:00,19,31,.613,,,,1,4,.250,,,15,2,,,,4,39,,
1972-12-30,36,36,25.71,MIL,away,CHI,-7,L ,1,45:00,8,19,.421,,,,8,11,.727,,,18,0,,,,2,24,,
1973-01-01,37,37,25.71,MIL,home,BAL,-1,L ,,47:00,13,26,.500,,,,1,4,.250,,,20,7,,,,2,27,,
1973-01-02,38,38,25.72,MIL,away,NYK,-10,L ,,48:00,16,24,.667,,,,6,8,.750,,,15,0,,,,2,38,,
1973-01-03,39,39,25.72,MIL,home,ATL,+8,W ,,43:00,11,19,.579,,,,4,6,.667,,,20,6,,,,1,26,,
1973-01-06,40,40,25.73,MIL,home,BUF,+14,W ,,,17,24,.708,,,,3,5,.600,,,16,4,,,,,37,,
1973-01-07,41,41,25.73,MIL,home,LAL,+7,W ,,48:00,17,36,.472,,,,3,4,.750,,,12,7,,,,2,37,,
1973-01-12,42,42,25.74,MIL,home,KCO,+19,W ,,38:00,15,20,.750,,,,8,10,.800,,,18,5,,,,5,38,,
1973-01-14,43,43,25.75,MIL,home,CHI,+5,W ,1,48:00,15,21,.714,,,,5,11,.455,,,17,3,,,,2,35,,
1973-01-16,44,44,25.75,MIL,home,PHI,+16,W ,,40:00,11,16,.688,,,,6,9,.667,,,13,3,,,,0,28,,
1973-01-21,45,45,25.77,MIL,home,GSW,+16,W ,1,40:00,8,18,.444,,,,11,13,.846,,,13,6,,,,4,27,,
1973-01-25,46,46,25.78,MIL,home,HOU,-4,L ,,44:00,24,32,.750,,,,0,0,,,,24,1,,,,2,48,,
1973-01-26,47,47,25.78,MIL,away,DET,+12,W ,,47:00,14,18,.778,,,,7,7,1.000,,,10,6,,,,1,35,,
1973-01-30,48,48,25.79,MIL,away,CLE,-14,L ,,42:00,11,26,.423,,,,6,7,.857,,,13,7,,,,3,28,,
1973-02-02,49,49,25.8,MIL,away,BUF,+6,W ,,47:00,16,32,.500,,,,6,9,.667,,,20,6,,,,3,38,,
1973-02-04,50,50,25.81,MIL,away,CHI,-22,L ,1,44:00,7,14,.500,,,,10,13,.769,,,16,0,,,,3,24,,
1973-02-06,51,51,25.81,MIL,home,PHO,+15,W ,1,43:00,17,29,.586,,,,1,6,.167,,,19,7,,,,2,35,,
1973-02-07,52,52,25.81,MIL,away,KCO,-7,L ,,45:00,11,22,.500,,,,5,7,.714,,,19,3,,,,1,27,,
1973-02-09,53,53,25.82,MIL,home,LAL,+21,W ,,45:00,14,24,.583,,,,1,2,.500,,,24,2,,,,1,29,,
1973-02-10,54,54,25.82,MIL,home,GSW,+27,W ,1,43:00,13,20,.650,,,,2,2,1.000,,,14,4,,,,3,28,,
1973-02-11,55,55,25.82,MIL,away,BOS,-24,L ,,33:00,12,28,.429,,,,1,1,1.000,,,15,5,,,,4,25,,
1973-02-13,56,56,25.83,MIL,away,DET,+14,W ,,47:00,13,22,.591,,,,2,2,1.000,,,14,3,,,,4,28,,
1973-02-14,57,57,25.83,MIL,away,PHI,-2,L ,,35:00,9,17,.529,,,,11,12,.917,,,13,3,,,,3,29,,
1973-02-18,58,58,25.84,MIL,home,BAL,-3,L ,,43:00,8,21,.381,,,,2,2,1.000,,,13,3,,,,2,18,,
1973-02-20,59,59,25.85,MIL,home,CLE,+18,W ,1,39:00,12,20,.600,,,,4,5,.800,,,19,8,,,,2,28,,
1973-02-22,60,60,25.85,MIL,away,KCO,+3,W ,,49:00,11,20,.550,,,,5,8,.625,,,12,3,,,,4,27,,
1973-02-24,61,61,25.86,MIL,away,GSW,-9,L ,,,12,24,.500,,,,3,4,.750,,,19,,,,,,27,,
1973-02-25,62,62,25.86,MIL,away,LAL,-9,L ,,43:00,10,27,.370,,,,1,2,.500,,,21,6,,,,4,21,,
1973-02-28,63,63,25.87,MIL,home,SEA,+14,W ,,45:00,12,18,.667,,,,2,2,1.000,,,5,7,,,,1,26,,
1973-03-01,64,64,25.87,MIL,home,NYK,+14,W ,,43:00,16,27,.593,,,,4,4,1.000,,,14,11,,,,3,36,,
1973-03-04,65,65,25.88,MIL,away,HOU,+15,W ,,43:00,10,18,.556,,,,9,13,.692,,,13,5,,,,3,29,,
1973-03-06,66,66,25.89,MIL,home,CHI,+8,W ,1,47:00,15,25,.600,,,,1,2,.500,,,17,5,,,,4,31,,
1973-03-09,67,67,25.9,MIL,home,POR,+20,W ,1,33:00,10,16,.625,,,,5,7,.714,,,12,2,,,,1,25,,
1973-03-12,68,68,25.9,MIL,home,PHO,+31,W ,1,38:00,14,21,.667,,,,6,8,.750,,,23,3,,,,4,34,,
1973-03-16,69,69,25.92,MIL,away,CHI,+8,W ,1,52:00,9,21,.429,,,,6,9,.667,,,27,7,,,,3,24,,
1973-03-18,70,70,25.92,MIL,away,ATL,+1,W ,,48:00,9,23,.391,,,,4,4,1.000,,,20,8,,,,2,22,,
1973-03-19,71,71,25.92,MIL,home,DET,+19,W ,,39:00,13,24,.542,,,,1,1,1.000,,,13,4,,,,2,27,,
1973-03-21,72,72,25.93,MIL,away,SEA,+23,W ,,45:00,15,24,.625,,,,6,12,.500,,,11,14,,,,2,36,,
1973-03-22,73,73,25.93,MIL,away,GSW,+10,W ,1,42:00,11,25,.440,,,,5,6,.833,,,9,6,,,,2,27,,
1973-03-25,74,74,25.94,MIL,away,PHO,+2,W ,1,48:00,13,22,.591,,,,10,11,.909,,,17,7,,,,5,36,,
1973-03-26,75,75,25.94,MIL,away,POR,+19,W ,1,44:00,14,23,.609,,,,3,3,1.000,,,12,4,,,,4,31,,
1973-03-27,76,76,25.95,MIL,away,LAL,+1,W ,,45:00,12,31,.387,,,,0,1,.000,,,18,1,,,,1,24,,
1981-10-30,1,1,34.54,LAL,home,HOU,-1,L ,1,49:00,11,25,.440,0,0,,11,16,.688,,,10,2,0,4,,5,33,,
1981-11-03,2,2,34.55,LAL,away,POR,-2,L ,1,37:00,12,15,.800,0,0,,9,13,.692,2,9,11,0,0,3,8,4,33,22.3,
1981-11-04,3,3,34.55,LAL,away,SEA,+3,W ,1,40:00,8,16,.500,0,0,,4,5,.800,2,4,6,5,2,1,1,1,20,19.0,
1981-11-06,4,4,34.56,LAL,home,PHO,-2,L ,1,37:00,12,20,.600,0,0,,3,3,1.000,3,11,14,1,0,1,5,2,27,18.8,
1981-11-08,5,5,34.56,LAL,home,DAL,+10,W ,1,28:00,5,12,.417,0,0,,5,6,.833,,,10,0,,,1,1,15,,
1981-11-10,6,6,34.56,LAL,away,SAS,-26,L ,1,37:00,13,20,.650,0,0,,3,3,1.000,,,13,0,2,4,6,3,29,,
1981-11-11,7,7,34.56,LAL,away,HOU,+2,W ,1,40:00,9,21,.429,0,0,,3,3,1.000,,,9,3,,,,4,21,,
1981-11-13,8,8,34.57,LAL,home,POR,+4,W ,1,37:00,11,16,.688,0,0,,7,10,.700,1,6,7,2,1,2,3,3,29,23.1,
1981-11-14,9,9,34.57,LAL,away,PHO,+1,W ,1,41:00,7,20,.350,0,0,,7,12,.583,4,13,17,3,2,0,1,4,21,16.0,
1981-11-15,10,10,34.57,LAL,home,IND,+1,W ,1,49:00,11,23,.478,0,0,,1,2,.500,4,16,20,5,1,4,6,2,23,19.0,
1981-11-18,11,11,34.59,LAL,away,UTA,+3,W ,1,36:00,11,17,.647,0,0,,5,5,1.000,,,5,2,,2,,0,27,,
1981-11-20,12,12,34.6,LAL,home,SAS,+20,W ,1,36:00,15,22,.682,0,0,,0,1,.000,,,8,5,0,6,3,4,30,,
1981-11-21,13,13,34.6,LAL,away,SDC,+2,W ,1,39:00,12,16,.750,0,0,,9,11,.818,,,12,3,,1,2,2,33,,
1981-11-24,14,14,34.61,LAL,away,DAL,+15,W ,1,26:00,9,14,.643,0,0,,7,7,1.000,,,6,2,,,2,5,25,,
1981-11-25,15,15,34.61,LAL,away,SAS,+21,W ,1,35:00,6,18,.333,0,1,.000,3,4,.750,,,13,2,1,3,3,3,15,,
1981-11-27,16,16,34.62,LAL,home,SDC,-9,L ,1,39:00,12,18,.667,0,1,.000,6,10,.600,,,7,4,,5,,5,30,,
1981-11-29,17,17,34.62,LAL,home,HOU,+18,W ,1,31:00,10,14,.714,0,0,,3,5,.600,,,3,4,,,,5,23,,
1981-12-01,18,18,34.63,LAL,home,UTA,+31,W ,1,27:00,4,11,.364,0,0,,6,9,.667,,,11,1,,2,,1,14,,
1981-12-02,19,19,34.63,LAL,away,SEA,-8,L ,1,37:00,10,18,.556,0,0,,10,13,.769,6,4,10,3,1,1,5,5,30,22.4,
1981-12-04,20,20,34.64,LAL,away,DEN,+9,W ,1,38:00,7,14,.500,0,0,,3,4,.750,0,4,4,2,0,5,1,2,17,13.9,
1981-12-06,21,21,34.64,LAL,home,KCK,+13,W ,1,33:00,9,16,.563,0,0,,2,4,.500,,,10,5,1,3,,2,20,,
1981-12-08,22,22,34.65,LAL,home,WSB,+4,W ,1,41:00,6,16,.375,0,0,,4,8,.500,,,13,4,,,,3,16,,
1981-12-11,23,23,34.65,LAL,home,POR,+8,W ,1,33:00,13,28,.464,0,0,,3,6,.500,3,6,9,4,0,4,1,4,29,20.3,
1981-12-13,24,24,34.66,LAL,home,GSW,+4,W ,1,40:00,15,21,.714,0,0,,3,8,.375,3,3,6,8,1,5,0,3,33,34.2,
1981-12-17,25,25,34.67,LAL,away,GSW,-5,L ,1,32:00,9,17,.529,0,0,,10,13,.769,4,9,13,0,1,1,3,5,28,20.7,
1982-01-03,26,26,34.72,LAL,home,SEA,-20,L ,1,39:00,13,22,.591,0,0,,0,0,,6,10,16,4,,3,3,4,26,,
1982-01-08,27,27,34.73,LAL,away,CHI,-6,L ,1,31:00,7,9,.778,0,0,,2,2,1.000,2,2,4,7,0,1,1,4,16,17.5,
1982-01-09,28,28,34.73,LAL,away,DET,+3,W ,1,39:00,13,22,.591,0,0,,5,8,.625,,,13,4,,,,2,31,,
1982-01-10,29,29,34.74,LAL,away,MIL,-11,L ,1,40:00,9,14,.643,0,0,,4,6,.667,,,7,2,1,1,5,4,22,,
1982-01-12,30,30,34.74,LAL,away,CLE,+14,W ,1,37:00,7,13,.538,0,0,,6,6,1.000,1,6,7,5,1,3,2,3,20,19.6,
1982-01-15,31,31,34.75,LAL,away,IND,+5,W ,1,38:00,11,17,.647,0,0,,8,8,1.000,,,9,2,,3,5,2,30,,
1982-01-17,32,32,34.76,LAL,away,KCK,+12,W ,1,32:00,4,11,.364,0,0,,2,4,.500,,,11,3,1,2,,1,10,,
1982-01-19,33,33,34.76,LAL,away,DEN,-1,L ,1,35:00,9,14,.643,0,0,,4,5,.800,2,7,9,1,1,5,2,3,22,20.9,
1982-01-20,34,34,34.76,LAL,home,NJN,+19,W ,1,30:00,8,16,.500,0,0,,4,8,.500,,,8,3,,,,1,20,,
1982-01-22,35,35,34.77,LAL,home,DET,+12,W ,1,35:00,9,13,.692,0,0,,1,1,1.000,,,10,0,,10,,3,19,,
1982-01-26,36,36,34.78,LAL,home,MIL,-2,L ,1,39:00,7,13,.538,0,0,,2,6,.333,,,15,5,1,4,7,3,16,,
1982-01-28,37,37,34.79,LAL,home,PHO,+10,W ,1,37:00,14,18,.778,0,0,,3,3,1.000,0,5,5,5,1,1,2,2,31,27.9,
1982-02-02,38,38,34.8,LAL,away,GSW,-2,L ,1,37:00,12,19,.632,0,0,,5,5,1.000,1,7,8,5,2,3,3,3,29,26.7,
